Day,Month,Year,States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal
1,2,2024,Bihar,37.56,27.82,33.85,76.32,143.29
1,2,2024,Chandigarh,42,32,36,80,135
1,2,2024,Chhattisgarh,41.14,36.43,37,85.71,157.57
1,2,2024,Delhi,40,29,31,82,157
1,2,2024,DNH and DD,48.67,41.33,46.33,87.33,156.33
1,2,2024,Goa,52,45,46,88,165
1,2,2024,Gujarat,43,35.83,39.17,81,149
1,2,2024,Haryana,42.5,29.25,34.25,75.5,125.25
1,2,2024,Himachal Pradesh,38.58,21,33.17,79.83,153.5
1,2,2024,Jammu and Kashmir,44.71,34.17,39.43,90.57,133.71
1,2,2024,Jharkhand,38.63,31.56,35.11,79,147.21
1,2,2024,Karnataka,58.13,43.9,46.77,92.81,158.39
1,2,2024,Kerala,50.5,45.5,47.14,100.86,176.64
1,2,2024,Madhya Pradesh,39.4,29.02,34.27,78.93,151.96
1,2,2024,Maharashtra,50.63,40.26,43.11,82,161.58
1,2,2024,Manipur,44.9269697,35.65225806,40.33121212,85.04727273,149.5006061
1,2,2024,Meghalaya,38.89,38.75,37.22,90.4,157.5
1,2,2024,Mizoram,47.91,41.89,45.55,104.89,140.86
1,2,2024,Nagaland,42.06,42.63,48.75,96.67,133.58
1,2,2024,Odisha,37.71,37.89,40.74,78.33,149.08
1,2,2024,Puducherry,57,41,36,86,161
1,2,2024,Punjab,38.2,24.87,31.07,83.33,154.13
1,2,2024,Rajasthan,40.42,29.45,32.58,73.77,120.71
1,2,2024,Sikkim,53.8,35.6,40.4,85,132
1,2,2024,Tamil Nadu,60.66,45.5,53.23,85.23,163.43
1,2,2024,Telangana,53,42,44.9,77.5,156.9
1,2,2024,Tripura,38.75,35.65225806,38.75,85.33,140.33
1,2,2024,Uttar Pradesh,37.84,26.95,33.17,78.77,145.19
1,2,2024,Uttarakhand,37,27.75,34.75,88.75,144.5
1,2,2024,West Bengal,43.76,30.22,38.71,81.24,148.14
1,3,2016,Andhra Pradesh,27.25,25.75,27.5,68.25,146.25
1,3,2016,Assam,24,23,25,60,102
1,3,2016,Bihar,23,17.33,21,61.67,125
1,3,2016,Chandigarh,28,18,22,60,138
1,3,2016,Chhattisgarh,21,24,27,66,130
1,3,2016,Delhi,28,19,21,73,143
1,3,2016,Goa,36,30,25,75,135
1,3,2016,Gujarat,24.75,20.75,23.75,64.5,130.75
1,3,2016,Haryana,26.5,17.75,21.25,64.25,158.75
1,3,2016,Himachal Pradesh,28,23.302,21.75,66.5,143
1,3,2016,Jammu and Kashmir,28,19,21,73,151
1,3,2016,Karnataka,34.5,31,27.25,67.25,134.25
1,3,2016,Kerala,31.83,32,33.83,66.5,152.67
1,3,2016,Madhya Pradesh,25.33,17.17,20.5,61.67,129.33
1,3,2016,Maharashtra,30.75,29.75,29.75,66.25,143.25
1,3,2016,Meghalaya,21,27,26,75,135
1,3,2016,Mizoram,30,23.302,25,66.41296296,135.7184615
1,3,2016,Nagaland,22,20,25,70,140
1,3,2016,Odisha,24,23,23.25,60.5,111
1,3,2016,Puducherry,27,32,26,70,155
1,3,2016,Punjab,27.67,18.33,22,66.33,144
1,3,2016,Rajasthan,26.5,20.5,22.5,57.5,115
1,3,2016,Tamil Nadu,28.2,30.8,27.5,66.4,129.6
1,3,2016,Telangana,27.33,27.17,29,65.33,140.33
1,3,2016,Tripura,26,23.302,26,70,135.7184615
1,3,2016,Uttar Pradesh,22.25,18.75,21.38,64.25,128.75
1,3,2016,Uttarakhand,22,20.5,21.75,68,132.75
1,3,2016,West Bengal,27,20,22.5,66,135
1,3,2017,Andhra Pradesh,31.5,29.25,31,92.75,79.75
1,3,2017,Assam,26,27,30,75,75
1,3,2017,Bihar,26,22,24.67,78.33,74.33
1,3,2017,Chandigarh,28,22,24,94,80
1,3,2017,Chhattisgarh,22.8,24.8,26.6,92.5,72
1,3,2017,Delhi,32,22,24,89,89
1,3,2017,Goa,40,32,28,105,85
1,3,2017,Gujarat,23.5,23,24.5,95.5,72.5
1,3,2017,Haryana,31.75,22,24.75,90.5,113
1,3,2017,Himachal Pradesh,31.25,25.23666667,26,92.67,94.67
1,3,2017,Jammu and Kashmir,29,21,25,100,90
1,3,2017,Jharkhand,32,26,26,80,75
1,3,2017,Karnataka,44.25,33.5,32.75,106,93.25
1,3,2017,Kerala,40.6,32,32.5,110,95.4
1,3,2017,Madhya Pradesh,23.33,18,21.67,122.2,97
1,3,2017,Maharashtra,32,28.25,29.25,83.5,75.75
1,3,2017,Meghalaya,25,30,30,93.37555556,91.09296296
1,3,2017,Mizoram,33,25.23666667,25,93.37555556,135
1,3,2017,Nagaland,26,25.23666667,40,110,110
1,3,2017,Odisha,24.25,25.23666667,26.75,73.25,67
1,3,2017,Puducherry,32,34,28,90,90
1,3,2017,Punjab,28.33,20,26,115,111.67
1,3,2017,Rajasthan,26.5,19.5,23.5,78.5,69
1,3,2017,Tamil Nadu,36.25,33,31,84.75,76.25
1,3,2017,Telangana,27.33,26.83,28.5,116.17,120.67
1,3,2017,Tripura,29,25.23666667,26,103,91.09296296
1,3,2017,Uttar Pradesh,22.75,19.88,22.88,80.38,74.38
1,3,2017,Uttarakhand,22.75,22,24.75,75,127.75
1,3,2017,West Bengal,27.71,17.67,24.71,88.14,116.14
1,3,2018,Andhra Pradesh,32,27,26,59,60
1,3,2018,Assam,30,26,29,60,70
1,3,2018,Bihar,30,18.67,22,65,70.33
1,3,2018,Chandigarh,28,23,25,67,64
1,3,2018,Chhattisgarh,25.4,24.8,26.2,70.2,70.4
1,3,2018,Delhi,34,20,23,74,83
1,3,2018,Goa,42,30,28,85,70
1,3,2018,Gujarat,23.75,20.5,23,65.5,71.25
1,3,2018,Haryana,28.75,20.5,24.25,65.25,79
1,3,2018,Himachal Pradesh,30.5,24.62318182,23.5,62.75,71
1,3,2018,Jammu and Kashmir,29,21,23,80,75
1,3,2018,Karnataka,44.75,31.25,35.5,94,78.75
1,3,2018,Kerala,40.17,35.33,37.5,77.33,75.33
1,3,2018,Madhya Pradesh,24,18.83,22.33,67.33,66.83
1,3,2018,Maharashtra,34.75,26.25,29.5,67.5,68.75
1,3,2018,Manipur,50,24.62318182,30,100,100
1,3,2018,Meghalaya,25,29,28,85,62
1,3,2018,Odisha,25.67,24.62318182,23.33,55.33,66.67
1,3,2018,Puducherry,32,34,28,65,76
1,3,2018,Punjab,34,18,23,77,75
1,3,2018,Sikkim,55,21,30,75,85
1,3,2018,Tamil Nadu,34.4,31,31,67,72.8
1,3,2018,Telangana,27.33,26.83,28.5,94.17,92.17
1,3,2018,Tripura,31,24.62318182,31,63,74.7612
1,3,2018,Uttarakhand,23.25,21.5,24,77.25,91.75
1,3,2018,West Bengal,29.6,17.25,23.2,69.6,74
1,3,2019,Andaman and Nicobar,39,36,53,82,85
1,3,2019,Andhra Pradesh,32,31,31.5,73.25,70.75
1,3,2019,Arunachal pradesh,32,34,30,80,85
1,3,2019,Assam,30,30,32,65,70
1,3,2019,Bihar,31.17,23.17,27,59.17,74
1,3,2019,Chandigarh,28,23,25,55,58
1,3,2019,Chhattisgarh,26.8,27,27.6,68.4,73.4
1,3,2019,Delhi,36,25,27,75,89
1,3,2019,Goa,42,30,29,80,80
1,3,2019,Gujarat,22.5,20.75,22,57.25,67.5
1,3,2019,Haryana,29.25,19.75,23.5,60,73.75
1,3,2019,Himachal Pradesh,30.25,20,25,63.75,74.25
1,3,2019,Jammu and Kashmir,33.5,22.5,24.5,67,84
1,3,2019,Jharkhand,35,28,27,70,76
1,3,2019,Karnataka,44.25,33.5,35,71.5,72.75
1,3,2019,Kerala,35,35.33,36.17,74.83,80.83
1,3,2019,Madhya Pradesh,26,21.67,23.67,57.83,72.67
1,3,2019,Maharashtra,36,29.75,31.25,67,74.5
1,3,2019,Manipur,40,27.0762069,35,80,90
1,3,2019,Nagaland,26,34,30,75,80
1,3,2019,Odisha,28,32.5,28,62.5,75.33
1,3,2019,Puducherry,30,37,32,75,98
1,3,2019,Punjab,32.67,21.33,23.33,67.33,80.33
1,3,2019,Rajasthan,27.25,21.5,24,55.25,67.33
1,3,2019,Sikkim,57,25,32,65,84
1,3,2019,Tamil Nadu,33.2,34,34.2,70,86.8
1,3,2019,Telangana,29.33,27.83,29.33,75,69.5
1,3,2019,Tripura,31,27.0762069,29,67,77.105
1,3,2019,Uttar Pradesh,26.88,21.13,24.13,62,72.38
1,3,2019,Uttarakhand,24,21.5,24.75,67,72.75
1,3,2019,West Bengal,29.5,19,25.17,70.17,75.33
1,3,2020,Andaman and Nicobar,38,40,50,72,90
1,3,2020,Andhra Pradesh,40,34.67,34.33,67.67,86.67
1,3,2020,Arunachal pradesh,23,36,30,75,95
1,3,2020,Assam,30,26,33,65,80
1,3,2020,Chandigarh,28,25,27,58,76
1,3,2020,Chhattisgarh,25.6,27.8,31.2,62.6,85.6
1,3,2020,Delhi,34,24,26,71,93
1,3,2020,Gujarat,25.75,24.75,24,60.75,80
1,3,2020,Haryana,33,20.75,24.25,59.75,78.75
1,3,2020,Himachal Pradesh,34,28.99833333,26,75,85
1,3,2020,Madhya Pradesh,27.6,22.8,25.4,61.4,87.8
1,3,2020,Maharashtra,40.25,34,33.25,68,86.75
1,3,2020,Odisha,28,33.5,28.5,60.25,80.25
1,3,2020,Puducherry,34,42,32,64,100
1,3,2020,Punjab,31.33,22.33,26.33,61.33,86
1,3,2020,Rajasthan,30,23,26,52,76
1,3,2020,Tamil Nadu,45.17,35.67,35.33,68.5,92.33
1,3,2020,Telangana,34.33,29.5,31.83,60.83,80.67
1,3,2020,West Bengal,31.5,20.2,25.17,70,78.17
1,3,2021,Andaman and Nicobar,49,42,57,86.5,108.5
1,3,2021,Andhra Pradesh,40,26,49,68,100
1,3,2021,Assam,35,25,30,65,100
1,3,2021,Bihar,32.67,20,24.83,65.17,99.83
1,3,2021,Chandigarh,36,22,23,75,109
1,3,2021,Chhattisgarh,32,30.33,32.33,78.33,115
1,3,2021,Delhi,31,28.66555556,24,71,108
1,3,2021,Goa,45,32,28,74,112
1,3,2021,Gujarat,35.67,24.67,26.67,64.33,95
1,3,2021,Haryana,31.75,21.75,26,66.75,99.75
1,3,2021,Himachal Pradesh,36,28.66555556,24.8,71,107
1,3,2021,Jammu and Kashmir,33,25,29,70.5,114
1,3,2021,Jharkhand,30.17,26.17,25.83,67.5,98.33
1,3,2021,Karnataka,47.33,36,45,99.33,124
1,3,2021,Kerala,36.67,34.83,34.5,79.67,110.5
1,3,2021,Madhya Pradesh,39.67,24.11,29.22,76.78,108.11
1,3,2021,Maharashtra,41.33,30.33,35.33,70,100.67
1,3,2021,Manipur,45,28.66555556,35,80,120
1,3,2021,Meghalaya,42,36.67,32.33,83.33,118.67
1,3,2021,Nagaland,25,34,35,75,90
1,3,2021,Odisha,29.86,32.83,28.14,66.43,104
1,3,2021,Puducherry,60,40,47,75,119
1,3,2021,Punjab,33.5,21.5,28.5,70,104.5
1,3,2021,Rajasthan,46,22,25.5,60,101
1,3,2021,Sikkim,56,28,30,75,105
1,3,2021,Tamil Nadu,46.44,36.11,42.67,75.44,108.44
1,3,2021,Telangana,43.83,34.67,41.83,69.17,104.5
1,3,2021,Tripura,30,28.66555556,30,75,110
1,3,2021,Uttar Pradesh,32.13,22.75,25.38,69.38,106.88
1,3,2021,Uttarakhand,27.5,23.75,26.75,78.75,107.25
1,3,2021,West Bengal,35.14,21.5,29.29,72,105.57
1,3,2022,Andaman and Nicobar,45,28.19625,57,95,118
1,3,2022,Andhra Pradesh,45.67,36.67,37.67,73.33,103
1,3,2022,Arunachal pradesh,24,28.19625,35,85,100
1,3,2022,Assam,36,25,29,69,92
1,3,2022,Bihar,34.53,21.53,26.35,69.47,98.29
1,3,2022,Chandigarh,37,20,25,74,115
1,3,2022,Chhattisgarh,31.25,26.75,30.75,77.75,90.5
1,3,2022,Delhi,32,28.19625,26,72,103
1,3,2022,Goa,39,38,32,78,108
1,3,2022,Gujarat,28,29.5,28,68.5,96.5
1,3,2022,Haryana,30,22,25.5,64.5,91.5
1,3,2022,Himachal Pradesh,31.5,26,26.38,67.88,99.75
1,3,2022,Jharkhand,30.67,25.2,28.17,70.17,96
1,3,2022,Karnataka,43.33,34,39.67,77.42,100.5
1,3,2022,Madhya Pradesh,31.33,24.67,28.78,71.56,100.78
1,3,2022,Maharashtra,35.33,31.83,37.5,73,107.17
1,3,2022,Meghalaya,26.4,31.2,31,84,110
1,3,2022,Nagaland,24,35,30,80,110
1,3,2022,Odisha,31,33.5,32.5,69,98
1,3,2022,Puducherry,33,32,30,77,112
1,3,2022,Punjab,35.33,21,26.67,75.33,110.33
1,3,2022,Rajasthan,35.33,23.67,27,75.67,96.67
1,3,2022,Sikkim,48,25,31,85,115
1,3,2022,Tamil Nadu,47.29,37.29,42,77.71,105.29
1,3,2022,Telangana,37,31,46,74.5,102.5
1,3,2022,Tripura,32,28.19625,30,75,115
1,3,2022,Uttar Pradesh,34.18,22.3,26.6,72.7,101
1,3,2022,West Bengal,37.43,23.6,29.14,78,108
1,3,2023,Andaman and Nicobar,41.33,40,65.33,85.33,126.67
1,3,2023,Andhra Pradesh,53.75,41.75,43.75,71,118.75
1,3,2023,Arunachal pradesh,33,42,42.67,87.67,117.67
1,3,2023,Assam,37.23,32.83,37.81,71.33,110.05
1,3,2023,Bihar,36.21,28.82,34.55,67.45,110.18
1,3,2023,Chandigarh,38,28,35,74,115
1,3,2023,Chhattisgarh,36,33.5,38.25,71.88,105.75
1,3,2023,Delhi,38,30,31,72,120
1,3,2023,DNH and DD,39,27.5,33.5,71,117
1,3,2023,Goa,42,43,42.5,75,122.5
1,3,2023,Gujarat,34,31.67,33.33,68.67,103.33
1,3,2023,Haryana,36.75,26,33.5,63,103.5
1,3,2023,Himachal Pradesh,33.58,21,33,67.92,110.92
1,3,2023,Jammu and Kashmir,38.25,29,39.5,83.75,118.75
1,3,2023,Jharkhand,35.75,31.73,34.94,70.31,108.5
1,3,2023,Karnataka,49.48,41.45,44.62,75.62,115.93
1,3,2023,Kerala,52.5,44.5,47.29,92.86,132.79
1,3,2023,Madhya Pradesh,33.45,27.59,33.36,69.14,109.27
1,3,2023,Maharashtra,43.22,37.94,41.83,69.94,120.28
1,3,2023,Manipur,45,34.201875,42.5,75.5,118.5
1,3,2023,Meghalaya,29.38,40.25,39.5,76.17,112.29
1,3,2023,Mizoram,46.64,40.67,43.1,97.25,115.4
1,3,2023,Nagaland,36,43,39,97,108.75
1,3,2023,Odisha,33.62,37.07,39.81,67.76,111.1
1,3,2023,Puducherry,40,41,36,69,119
1,3,2023,Punjab,34.4,26.3,29.7,76,115.9
1,3,2023,Rajasthan,38.42,30.58,33.35,70.57,108.35
1,3,2023,Sikkim,58.6,36.6,41.4,80,125.6
1,3,2023,Tamil Nadu,50.67,42.33,49.22,71.67,118.22
1,3,2023,Telangana,44.1,37,40.6,69.5,107.5
1,3,2023,Tripura,33,34.201875,42,74,113.5
1,3,2023,Uttar Pradesh,34.23,26.28,32.09,68.97,107.78
1,3,2023,Uttarakhand,34.75,28.5,33.5,85.75,113.5
1,3,2023,West Bengal,39.86,26.6,34.86,70.57,114.57
1,3,2024,Andaman and Nicobar,48.67,35.725625,67.67,94,170.67
1,3,2024,Andhra Pradesh,61,46.25,46.25,87.25,162.5
1,3,2024,Arunachal pradesh,39.75,42,43.75,91.25,143.25
1,3,2024,Assam,43.6,31.17,36.52,83.12,143.12
1,3,2024,Bihar,37.38,27.22,33.43,76.89,144.32
1,3,2024,Chandigarh,42,32,36,80,135
1,3,2024,Chhattisgarh,41,36.75,38.25,90,158.63
1,3,2024,Delhi,40,29,31,78,157
1,3,2024,DNH and DD,48.33,41,46.33,86.33,157.33
1,3,2024,Goa,52,48,47,88,160
1,3,2024,Gujarat,42.86,35.43,38.86,80.71,147.29
1,3,2024,Haryana,43.25,29.25,34.75,76.75,128
1,3,2024,Himachal Pradesh,39,21,32.75,82.33,154.17
1,3,2024,Jammu and Kashmir,43.67,32.5,39.17,91.67,132.5
1,3,2024,Jharkhand,38.84,31.5,35.37,78.84,145.68
1,3,2024,Karnataka,58.61,43.87,46.97,93.77,158.29
1,3,2024,Kerala,50.23,45.15,48,101.23,174.54
1,3,2024,Madhya Pradesh,39.48,28.7,34.48,80.37,150.09
1,3,2024,Maharashtra,51.42,39.42,42.79,83.68,162.16
1,3,2024,Manipur,53,40,40,95,170
1,3,2024,Meghalaya,38.78,38.75,37.22,90,159.86
1,3,2024,Mizoram,47.7,41.5,45.4,103.38,142.67
1,3,2024,Nagaland,41.44,42.63,47.87,96.82,127.09
1,3,2024,Odisha,38.26,36.94,40.45,79.57,151.91
1,3,2024,Puducherry,59,41,36,85,161
1,3,2024,Punjab,38.4,24.73,30.87,84.6,153.27
1,3,2024,Rajasthan,39.48,29.3,32.63,75.37,123.22
1,3,2024,Sikkim,56,35.75,41.5,83.75,140
1,3,2024,Tamil Nadu,62.12,45.88,52.97,87.09,162.85
1,3,2024,Telangana,53.5,42.1,45,78.7,154.33
1,3,2024,Tripura,38.33,35.725625,39.67,84.5,142
1,3,2024,Uttar Pradesh,38.21,26.78,33.17,78.81,143.36
1,3,2024,Uttarakhand,36.25,27.75,34.5,88.5,145.75
1,3,2024,West Bengal,43.82,29.9,38.32,83.23,148.14
1,4,2016,Andhra Pradesh,27.25,25.5,27.5,68.25,142.25
1,4,2016,Assam,24,23,26,63,104
1,4,2016,Bihar,24,16.67,21,62.33,120
1,4,2016,Chandigarh,28,18,22,60,134
1,4,2016,Chhattisgarh,21,24,27,71,134
1,4,2016,Delhi,28,19,21,76,146
1,4,2016,Goa,38,30,26,75,135
1,4,2016,Gujarat,24.75,20.75,24,64.75,129.25
1,4,2016,Haryana,26.5,17.75,21,64.5,159.5
1,4,2016,Himachal Pradesh,30,22.95833333,21.75,67.25,141.25
1,4,2016,Jammu and Kashmir,28,19,21,69.5,143
1,4,2016,Karnataka,35,30.5,27.5,66.5,132
1,4,2016,Kerala,31.67,31.17,32.17,65.83,145.33
1,4,2016,Madhya Pradesh,25.25,17.25,20.25,59.75,129.33
1,4,2016,Maharashtra,31,29.25,29.5,66.25,140.5
1,4,2016,Meghalaya,21,27,26,75,135
1,4,2016,Mizoram,30,22.95833333,25,66.90888889,133.8969231
1,4,2016,Nagaland,22,20,25,70,140
1,4,2016,Odisha,24,22.95833333,22.5,64,114.5
1,4,2016,Puducherry,27,32,26,68,140
1,4,2016,Punjab,28.33,18.33,22,66,145
1,4,2016,Rajasthan,27,18.5,23,60.5,110
1,4,2016,Tamil Nadu,28,29.8,27.75,66.8,126.2
1,4,2016,Telangana,27.33,27.17,29,65.33,140.33
1,4,2016,Tripura,25,22.95833333,26,70,133.8969231
1,4,2016,Uttar Pradesh,22.13,17.86,20.88,67,130.88
1,4,2016,Uttarakhand,22.5,20.5,22.5,68,134.5
1,4,2016,West Bengal,26,18,22,66,129.5
1,4,2017,Andhra Pradesh,31,29,29.67,80,70.67
1,4,2017,Assam,26,26,29,83,75
1,4,2017,Bihar,26,22,26,83,75
1,4,2017,Chandigarh,28,22,24,74,72
1,4,2017,Chhattisgarh,23.5,25.25,27,92.5,75.75
1,4,2017,Delhi,32,21,24,87,86
1,4,2017,Goa,40,32,28,100,80
1,4,2017,Gujarat,23.75,22.5,24,80,73.25
1,4,2017,Haryana,31.5,22.25,24.25,85.5,97
1,4,2017,Himachal Pradesh,30,24.69695652,25.5,82.5,90
1,4,2017,Jammu and Kashmir,27,20,25,100,120
1,4,2017,Jharkhand,31,24,25,82,75
1,4,2017,Karnataka,45.25,33,33.25,95.75,82.75
1,4,2017,Kerala,38.5,33,32.83,92.33,79
1,4,2017,Madhya Pradesh,23.4,17.6,21.6,98,82.4
1,4,2017,Maharashtra,33.5,27,29.5,84.5,77
1,4,2017,Odisha,24.33,24.69695652,25.67,80.33,69
1,4,2017,Puducherry,32,34,28,90,90
1,4,2017,Punjab,28,20,26,115,111.67
1,4,2017,Rajasthan,26.5,19,23.5,78.5,70
1,4,2017,Tamil Nadu,35.75,33,31.67,83.25,78.25
1,4,2017,Telangana,27.33,26.83,28.5,116.17,120.67
1,4,2017,Uttar Pradesh,23,19,22.38,80.63,75.88
1,4,2017,Uttarakhand,22.75,22,24.75,73.75,125.5
1,4,2017,West Bengal,28.17,17.6,24,88.83,118.5
1,4,2018,Andhra Pradesh,32,28.25,29.75,67.75,67.5
1,4,2018,Assam,30,26,28,57,70
1,4,2018,Chandigarh,28,23,25,52,59
1,4,2018,Chhattisgarh,26.8,25,26.2,69.2,72
1,4,2018,Delhi,34,20,23,71,81
1,4,2018,Gujarat,23.75,20.5,23,65.5,71.25
1,4,2018,Haryana,33,20,24.25,60.75,73
1,4,2018,Himachal Pradesh,31,23.28941176,23.5,62.5,70
1,4,2018,Madhya Pradesh,23.8,18.8,21.8,69.2,66
1,4,2018,Maharashtra,35.25,26.25,29.5,65.25,68.25
1,4,2018,Odisha,26,23.28941176,23.33,54.67,65.33
1,4,2018,Puducherry,30,34,28,65,76
1,4,2018,Punjab,30,19.67,23,74.33,81
1,4,2018,Rajasthan,28,19,22,61,61
1,4,2018,Tamil Nadu,33.8,30.2,31,65.8,72
1,4,2018,Telangana,28,28,29.4,74.8,70.6
1,4,2018,Uttar Pradesh,25,18.75,22.13,58.88,66.25
1,4,2018,Uttarakhand,23.25,21.5,24,77.25,91.75
1,4,2018,West Bengal,29.5,17,23.25,73,74.5
1,4,2019,Andaman and Nicobar,34,38,50,75,83
1,4,2019,Andhra Pradesh,32,31,31.25,73,72
1,4,2019,Arunachal pradesh,32,34,30,75,85
1,4,2019,Assam,30,30,32,65,70
1,4,2019,Bihar,30.67,22.33,25.83,57.5,72.67
1,4,2019,Chhattisgarh,26.8,26.2,28.4,64.2,75
1,4,2019,Delhi,35,24,26,74,86
1,4,2019,Goa,42,30,28,85,80
1,4,2019,Gujarat,22.5,20.75,22,57.25,67.5
1,4,2019,Haryana,29.25,19.75,23.5,60,73.75
1,4,2019,Himachal Pradesh,30.25,20,25,62.25,75.5
1,4,2019,Jammu and Kashmir,32,22,25,66,84
1,4,2019,Jharkhand,35,28,27,68,76
1,4,2019,Karnataka,44.25,33.25,35.25,70,75.5
1,4,2019,Kerala,34.83,36,36.67,73,79.67
1,4,2019,Madhya Pradesh,26.5,21.83,24.33,57.33,74.33
1,4,2019,Maharashtra,35.5,29.5,29.5,64.75,74.75
1,4,2019,Manipur,40,27.25344828,35,80,85
1,4,2019,Meghalaya,30.5,32.5,35.5,71.5,73
1,4,2019,Mizoram,30,27.25344828,25,80,77.167
1,4,2019,Nagaland,26,28,30,65,80
1,4,2019,Odisha,28,32.4,28,60.33,73.83
1,4,2019,Puducherry,30,37,32,75,95
1,4,2019,Punjab,33,21,23,67,76
1,4,2019,Rajasthan,27.33,23.33,24,55.33,67.67
1,4,2019,Sikkim,57,25,32,65,84
1,4,2019,Tamil Nadu,33.2,33.8,34,66.6,85.8
1,4,2019,Telangana,30.33,28.5,30,62.17,71.5
1,4,2019,Tripura,31,27.25344828,29,67,77.167
1,4,2019,Uttar Pradesh,27.63,20.88,24.13,61.63,73.5
1,4,2019,Uttarakhand,24,21.5,24.75,67,72.75
1,4,2019,West Bengal,29.43,19.83,25.29,67.43,72.29
1,4,2020,Andhra Pradesh,40.75,33.75,34,67.25,90.75
1,4,2020,Arunachal pradesh,23,36,30,75,95
1,4,2020,Assam,32,26,34,70,87
1,4,2020,Bihar,29.33,24.33,29.5,62.67,88.5
1,4,2020,Chandigarh,28,25,27,58,76
1,4,2020,Chhattisgarh,31.6,30,31.2,70.4,93.6
1,4,2020,Delhi,34,24,28,72,95
1,4,2020,Goa,42,36,35,80,90
1,4,2020,Gujarat,25.75,24.5,24,58,80
1,4,2020,Haryana,33.5,22.5,26.25,65.75,88.5
1,4,2020,Himachal Pradesh,32.5,30.3096,26.75,67.5,94
1,4,2020,Jharkhand,35,32,28,70,85
1,4,2020,Kerala,38.75,35.5,35.25,75,96.5
1,4,2020,Madhya Pradesh,27.5,23.17,25.5,62.67,89.33
1,4,2020,Maharashtra,40.25,33.5,34,71.25,88.75
1,4,2020,Meghalaya,34.33,32.67,32,80,110
1,4,2020,Nagaland,26,60,45,65,90
1,4,2020,Odisha,27.5,33.83,29.67,65.67,89
1,4,2020,Puducherry,32,42,35,65,100
1,4,2020,Punjab,31.33,22.33,25.67,67.33,92.67
1,4,2020,Rajasthan,30,25,32,68,80
1,4,2020,Tamil Nadu,45.89,35.78,37,71.78,99.56
1,4,2020,Telangana,38.33,30,32.5,64.33,90.67
1,4,2020,Tripura,33,30.3096,36,61,90.32038462
1,4,2020,Uttar Pradesh,28.88,23.88,28.63,64.75,92.75
1,4,2020,Uttarakhand,26.75,25,26.75,61.25,84.75
1,4,2020,West Bengal,32.4,21,25.8,78.2,81
1,4,2021,Andaman and Nicobar,41,42,57,82,109
1,4,2021,Andhra Pradesh,46.25,32.25,41.25,71.75,104.75
1,4,2021,Assam,35,25,30,68,100
1,4,2021,Bihar,32.17,19.33,24.33,67.33,100.33
1,4,2021,Chandigarh,35,20,22,67,104
1,4,2021,Chhattisgarh,38.25,30.25,28.67,80.25,106.5
1,4,2021,Delhi,30,27.678,24,70,107
1,4,2021,Goa,48,37,33,88,110
1,4,2021,Gujarat,42.25,24.5,26,66.75,103.5
1,4,2021,Haryana,33,21.67,25.67,69,104.67
1,4,2021,Himachal Pradesh,32.8,27.678,24.4,70.6,106.2
1,4,2021,Jammu and Kashmir,35.33,25.67,30.33,76.67,117
1,4,2021,Jharkhand,29,22.75,24.5,66.75,98.25
1,4,2021,Karnataka,48.91,32.91,38.27,80.18,106.18
1,4,2021,Madhya Pradesh,36.67,23.33,29.22,79.78,108.44
1,4,2021,Maharashtra,37.67,29.33,34.67,72,107.33
1,4,2021,Meghalaya,42.33,36.33,32,82.33,117.33
1,4,2021,Nagaland,25,34,35,75,100
1,4,2021,Odisha,30.2,33,29.4,69,104.8
1,4,2021,Punjab,35,21.5,28.5,71.5,107.5
1,4,2021,Rajasthan,50,21.67,27.33,63,104.33
1,4,2021,Sikkim,68,25,32,75,110
1,4,2021,Tamil Nadu,47,35.13,41.63,74,107.13
1,4,2021,Telangana,41.83,31.5,40.17,67.5,104.33
1,4,2021,Tripura,30,27.678,30,75,110
1,4,2021,Uttar Pradesh,29.88,22.38,25.63,70.63,105.13
1,4,2021,Uttarakhand,27.5,22.25,25.5,76.25,107.25
1,4,2021,West Bengal,35.33,23.2,30,74.83,105.17
1,4,2022,Andhra Pradesh,46,35.5,38.25,72.25,106.75
1,4,2022,Arunachal pradesh,24,29.53071429,35,85,100
1,4,2022,Assam,36,25,29,67,93
1,4,2022,Bihar,34.88,22.65,27.47,69.53,97.94
1,4,2022,Chandigarh,38,21,26,75,116
1,4,2022,Chhattisgarh,31.8,28.4,31.2,72.6,92.8
1,4,2022,Delhi,32,29.53071429,26,72,105
1,4,2022,Goa,39,38,32,82,110
1,4,2022,Gujarat,34.33,28.33,31.17,67,94.33
1,4,2022,Haryana,33.67,22.67,28,70.67,100
1,4,2022,Himachal Pradesh,32.25,26,26.75,68.88,99.88
1,4,2022,Jammu and Kashmir,36,29.33,35.33,83.33,115
1,4,2022,Jharkhand,33,26.63,29.25,72,95.88
1,4,2022,Karnataka,44.25,35.33,41.33,77.67,101.83
1,4,2022,Kerala,42.57,37.43,38.71,92,116.29
1,4,2022,Madhya Pradesh,33.18,25.18,29.18,71.09,101.91
1,4,2022,Maharashtra,36,33.83,38.83,72.83,107
1,4,2022,Meghalaya,26.8,31.2,31,78.33,111.75
1,4,2022,Mizoram,45,40,40,100,130
1,4,2022,Nagaland,24,35,30,80,110
1,4,2022,Odisha,30.5,33.17,32.67,68.83,97.83
