Day,Month,Year,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
23,6,2016,28,30.2,29.75,89.2,134,165.4,89.6,84.5,41.2,36,152,121.5,85.8,88,93.4,70.25,49.4,220,17.2,24.4,16.4,30.4
24,6,2016,28,30.6,29.75,89.2,134,165,89.6,84.5,41.2,36,151.4,121.5,85.8,88,93.6,70,49.4,220,17.2,24.4,16.6,29.2
25,6,2016,28,30.6,29.75,89.2,134,165,89.6,84.5,41.2,36,151.4,121.5,85.8,88,93.6,70,49.4,220,17.2,25,17,29.4
26,6,2016,28,30.6,29.75,89.2,134,165,89.6,84.5,41.2,36,151.4,121.5,85.8,88,93.6,70,49.4,220,17.2,25,17,29.4
27,6,2016,28,30.6,29.75,89.4,133.6,165,89.4,84,41.2,36,151.4,121.5,85.8,88,93.6,70,49.4,220,17.2,24.4,16.6,28.8
28,6,2016,28,30.6,29.75,89.4,133.6,165,89.4,84,41.2,36,152,123.5,85.8,88,93.6,70,49.4,220,17.2,24.4,16.6,29.4
29,6,2016,28,30.6,29.75,91.8,132.8,164.6,89.4,84,41.2,36,152,123.5,85.8,88,93.6,70,49.4,220,17.2,25.4,16,27.6
30,6,2016,28,30.6,29.75,93.4,132.8,164.6,89.4,84,41.2,36,152,123.5,85.8,88,93.6,70,49.4,220,17.2,24.4,16,28.8
1,7,2016,28,30.2,29.5,93.4,132.4,164.6,89.2,84,41,36,151.8,123.5,85.8,88,93.6,70,49.4,220,17.2,24.4,16.4,26
2,7,2016,28,30.2,29.5,93.4,132.4,164.6,89.2,84,41,36,151.8,123.5,85.8,88,93.6,70,49.4,220,17.2,24.6,16.4,25.8
3,7,2016,28,30.2,29.5,93.4,132.4,164.6,89.2,84,41,36,151.8,123.5,85.8,88,93.6,70,49.4,220,17.2,24.6,16.4,26.2
4,7,2016,28,30.2,29.5,94.4,133,163.8,89.2,84,41,36,151.8,123.5,85.8,88,93.6,70,49.4,220,17.2,23.6,17,28.4
5,7,2016,28,30.2,29.75,95.4,133,163.8,89.2,84,41,36,152,124.5,86.6,88,93.6,70,49.4,220,17.2,24.2,17,27.6
6,7,2016,28,30.4,29.75,98,133,163.8,89.2,84,41,36,152.4,124.5,86.6,88,93.6,70,49,220,17.2,24.2,18.4,26.6
7,7,2016,28,30.4,29.75,98,133,163.8,89.2,84,41,36,152.2,124.5,83.75,88,93.6,70,49,220,17.2,24.2,18.4,26.6
8,7,2016,28,30.4,29.75,98,133,164.2,89.2,84,40.8,36,152.4,124.5,86.6,88,93.6,70,49,220,17.2,24.2,18.2,24.8
9,7,2016,28,30.4,29.75,98,133,164.2,89.2,84,40.8,36,152.4,124.5,85.8,88,93.6,70,49,220,17.2,24.2,18.2,24.6
10,7,2016,28,30.4,29.75,98,133,164.2,89.2,84,40.8,36,152.4,124.5,85.8,88,93.6,70,49,220,17.2,24.2,18.2,24.6
11,7,2016,28.6,30.6,29.75,100.2,132,163.6,88,86.5,41.2,36,152.4,125,86.6,88,93.8,70,49.6,220,17.2,26.4,19.4,24
12,7,2016,28.6,30.6,29.75,101.6,131,163,87,86.5,41.2,36,152.4,129,86.6,88,93.6,69.6,49.6,220,17.4,27.4,19.4,24
13,7,2016,28.6,30.4,29.75,105,131,163,90,86.5,41.2,36,153.6,129,86.2,88,93.6,68.8,49.2,220,17.4,27.4,19,23.2
14,7,2016,28.6,30.4,29.75,108.2,131,163,90,86.5,41.2,36,153.6,129,86.2,88,93.6,68.8,49.2,220,17.4,27.4,19,22.2
15,7,2016,28.6,30.4,29.75,109.2,130.6,162.6,90,86.5,41.2,36,153.6,129,86.2,88,93.6,68.8,49.2,220,17.4,27.4,19.2,21.8
16,7,2016,28.6,30.4,29.75,109.6,130.6,162.6,90,86.5,41.2,36,153.6,129,85.8,88,93.6,68.8,49.2,220,17.4,27.6,19.2,21.8
17,7,2016,28.6,30.4,29.75,110.2,130.6,162.6,90,86.5,41.2,36,153.6,129,85.8,88,93.6,68.8,49.2,220,17.4,27.6,19.2,23
18,7,2016,28.6,30.6,29.75,112.4,131,162.8,85.75,87.5,41.2,36,153.6,129,86.2,88,93.8,69,49.2,220,17.4,26.4,18.2,22.6
19,7,2016,28.6,30.6,29.75,112.4,131,162.8,91.2,87.5,41.2,36,153.6,129,86.2,88,93.8,68.6,49.2,220,17.4,25.2,18.2,22.6
20,7,2016,28.6,30.6,29.75,113.6,131,161.6,91.2,87.5,41.2,36,153.6,129,86.2,88,93.8,68.2,49.2,220,17.4,25.8,17.8,19.4
21,7,2016,28.6,30.6,29.75,114,131,160.6,89.6,87.5,41.2,36,153.4,129,86.2,88,93.6,68,49,220,17.4,26.2,17.2,19.6
22,7,2016,28.6,30.4,29.75,114.8,131.4,159,88.2,87.5,41.2,36,155.4,129,86.2,88,93.6,67.6,49,220,17.4,25.4,17,18.8
23,7,2016,28.6,30.4,29.75,114.8,131.4,159,88.2,87.5,41.2,36,155.4,129,86.2,88,93.6,67.6,49,220,17.4,25.4,17,17.8
24,7,2016,28.6,30.4,29.75,114.8,131.4,159,88.2,87.5,41.2,36,155.4,129,86.2,88,93.6,67.6,49,220,17.4,25.4,17,17.8
25,7,2016,28.6,30.4,29.75,114.2,131.8,158,87.6,86.5,41.4,36,155.4,129,86.2,88,93.6,67.6,49,220,17.4,25.4,16.4,13.6
26,7,2016,28.6,30.4,29.75,113.8,131.8,158,87.6,86.5,41.4,36,155.4,129,86.2,88,93.6,67.6,49.2,220,17.4,25,16.2,13.4
27,7,2016,28.6,30.6,29.75,114.8,131.8,155.8,87.2,86.5,41.2,36,155.8,129,86.2,88,93.2,67.6,49.6,220,17.4,24,16.2,14.6
28,7,2016,28.6,30.6,29.75,114.6,131.8,155.6,86.6,86.5,41.2,36,155.8,129,86.8,88,93.2,67.2,49.6,220,17.4,23.8,16.4,13.6
29,7,2016,28.6,30.6,29.75,114.6,131.4,155,86.2,86.5,41.2,36,155.8,129,86.8,88,93.2,67.2,49.6,220,17.4,24.6,16.2,13.6
30,7,2016,28.6,30.6,29.75,114.6,131.4,155,86.2,86.5,41.2,36,155.8,129,86.8,88,93.2,67.2,49.6,220,17.4,24.8,16.6,13
31,7,2016,28.6,30.6,29.75,114.6,131.4,155,86.2,86.5,41.2,36,155.8,129,86.8,88,93.2,67.2,49.6,220,17.4,25.6,17.4,14
1,8,2016,28.6,30.6,29.75,112.8,130.4,153.2,83.8,86.5,41.4,36,155.8,129,86.8,88,93.2,67.2,49.6,220,17.4,24.4,16.4,12.8
2,8,2016,28.6,30.6,29.75,112.8,129.8,152.2,83.8,86.5,41.4,36,155.8,129,86.8,88,93.2,67.2,49.6,220,17.4,24.8,15.8,13.4
3,8,2016,28.6,30.6,29.75,113.6,129.4,148.2,83.8,86.5,41.4,36,155.8,129,86.8,88,93.2,67.6,50,220,17.4,24.8,15.8,12.8
4,8,2016,28.6,30.6,30,113.6,129,148.8,83.8,86.5,41.4,36,155.8,129,86.8,88,93.2,67.6,50,220,17.4,24.4,16.8,12.8
5,8,2016,28.6,30.6,30,112.8,128.6,146.4,82.6,86.5,41.4,36,155.8,129,86.8,88,93.2,68,50,220,17.4,24.8,16.8,11.6
6,8,2016,28.6,30.6,30,112.8,128.6,146.4,82.6,86.5,41.4,36,155.8,129,86.8,88,93.2,68,50,220,17.4,24.8,16.8,11.4
7,8,2016,28.6,30.6,30,112.8,128.6,146.4,82.6,86.5,41.4,36,155.8,129,86.8,88,93.2,68,50,220,17.4,24.8,16.8,10.4
8,8,2016,28.8,30.6,30.25,111,127.4,145.4,82,86.5,41.4,36,155.8,129,86.8,88,93.2,68,50,220,17.4,23.8,16,9.4
9,8,2016,28.8,30.6,30.25,111,126.6,144.4,81.4,86.5,41.4,36,155.8,129,86.8,88,93.2,68,50.4,220,17.4,25,16.4,9.2
10,8,2016,28.8,30.6,30.25,110.2,126.6,144.4,81,86.5,41.4,36,155.8,131.5,86.8,88,93.2,68.6,51.6,220,17.4,25.2,16.2,9.4
11,8,2016,28.8,30.6,30.25,110,126.6,144.4,81,86.5,41.4,36,155.8,131.5,86.8,88,93.2,68.6,52.6,220,17.4,24.6,16.2,9.4
12,8,2016,28.8,30.6,30.25,109.4,126,144.4,81,86.5,41.4,36,155.8,131.5,86.8,88,93.2,68.6,52.6,220,17.4,24.6,16.2,9.4
13,8,2016,28.8,30.6,30.25,109.4,126,144.4,81,86.5,41.4,36,155.8,131.5,86.8,88,93.2,68.6,52.6,220,17.4,24.8,16.2,9.6
14,8,2016,28.8,30.6,30.25,109.4,126,144.4,81,86.5,41.4,36,155.8,131.5,86.8,88,93.2,68.6,52.6,220,17.4,25,16.4,9.4
15,8,2016,28.8,30.6,30.25,109.4,126,144.4,81,86.5,41.4,36,155.8,131.5,86.8,88,93.2,68.8,52.6,220,17.4,25,16.4,9.4
16,8,2016,28.8,30.6,30.25,108.8,126,143.4,80.8,86.5,41.4,36,155.8,131.5,86.8,88,93.2,69.4,53.8,220,17.4,24.2,16,8.6
17,8,2016,28.8,30.6,30.25,108.4,125.4,143.4,80.4,86.5,41.4,36,156.4,131.5,86.8,88,92.8,70.4,53.8,220,17.4,24.8,16.8,8.4
18,8,2016,28.8,30.6,30,107.6,124.6,143.4,80.4,86.5,41.4,36,156.4,131.5,86.8,88,92.8,70.6,54,220,17.4,24.6,16.8,8.2
19,8,2016,28.8,30.6,30,107.6,124.2,143.4,80,86.5,41.4,36,151.75,131.5,86.8,88,92.8,71,54,220,17.4,24.6,16.4,8.6
20,8,2016,28.8,30.6,30,107.6,124.2,143.4,80,86.5,41.4,36,157.8,131.5,86.8,88,92.8,71.6,54,220,17.4,25,16.4,8.8
21,8,2016,28.8,30.6,30,107.6,124.2,143.4,80,86.5,41.4,36,157.8,131.5,86.8,88,92.8,71.6,54,220,17.4,25,16.4,8.5
22,8,2016,28.8,30.6,30,107,122.2,142.8,79,86.5,41.4,36,158,131.5,86.8,88,92.8,72,54.6,220,17.4,24,16.2,8.6
23,8,2016,28.4,30.6,30,107,122.2,142.8,79,86.5,41.4,36,158,131.5,86.8,88,92.8,72.4,54.6,220,17.4,24,16.6,9
24,8,2016,28.4,30.6,30.25,106.6,121.4,140.4,77.6,86.5,41.4,36,158,131.5,90,88,93.2,74.8,55.2,220,17.4,23.8,16,8.6
25,8,2016,28.4,30.6,30.25,106.6,121.4,140.4,77.6,86.5,41.4,36,158,131.5,90,88,93.2,74.8,55.2,220,17.4,24,16,8.6
26,8,2016,28.4,30.6,30.25,105.4,120.6,140.4,77.2,86.5,41.4,36,158,131.5,90,88,93.2,74.8,55.2,220,17.4,23.8,16,8.4
27,8,2016,28.4,30.6,30.25,105.4,120.6,140.4,77.2,86.5,41.4,36,158,131.5,90,88,93.2,74.8,55.2,220,17.4,24,16,8.4
28,8,2016,28.4,30.6,30.25,105.4,120.6,140.4,77.2,86.5,41.4,36,158,131.5,90.6,88,93.2,74.8,55.2,220,17.4,24,16,8.4
29,8,2016,28.4,30.6,30.25,105,117.8,139,75.8,84,41.4,36,158,131.5,90.6,88,93.2,75,55.2,220,17.4,24.4,15,8.6
30,8,2016,28.2,30.6,30.25,104.4,116.6,138,75.8,84,41,36,158,131.5,86.75,88,93.2,75,56.2,220,17.4,24.4,15.6,8.2
31,8,2016,28.2,30.4,30.5,104.4,115.2,137.4,75.8,84,41,36,158,131.5,89.8,88,93.2,75,57,220,17.4,23.8,15.2,8.2
1,9,2016,28.2,30.4,30.5,104.4,114.6,136.6,75.8,84,41,36,158,131.5,89.8,88,93.2,75,57.4,220,17.4,24.8,15.2,9
2,9,2016,28.2,30.4,30.5,104.4,114.6,134,77.4,84,41,36,158,131.5,89.8,88,93.2,75,57,220,17.4,24.8,15.2,8.6
3,9,2016,28.2,30.4,30.5,104,114.2,133.6,77.6,84,40.6,36,158,131.5,89.8,88,93.2,75,57,220,17.4,24.8,15.2,9.2
4,9,2016,28.2,30.4,30.5,104,114.2,133.6,77.6,84,40.6,36,158,131.5,89.8,88,93.2,75,57,220,17.4,24.8,15.2,9.2
5,9,2016,28.2,30.4,30.5,104,114.2,133,77.2,84,40.6,36,158,131.5,89.8,88,93.2,75,57.6,220,17.4,24.8,15.4,9.2
6,9,2016,28.2,30.4,30.5,104.4,114.6,131.6,77.2,82.5,40.4,36,158,131.5,89.8,88,93.2,75,57.6,220,17.4,27.8,15.4,11
7,9,2016,28.6,30.4,30.5,106.4,116,131.6,78,82.5,40.4,36,158,131.5,89.8,88,93.4,74.6,56.4,220,17.4,28.4,16.2,12.4
8,9,2016,28.6,30.4,30.5,107.8,115.8,130.2,77.4,81.5,40.4,36,158,131.5,89.8,88,93.4,74.6,56.4,220,17.4,28,16.2,11.6
9,9,2016,28.4,30.4,30.25,107.8,115,128.8,76.2,81,40.4,36,158,131.5,89.8,88,93.4,74.6,55.6,220,17.4,27.4,16,12.4
10,9,2016,28.4,30.4,30.25,107.8,115,128.8,76.2,81,40.4,36,158,131.5,89.8,88,93.4,74.6,55.6,220,17.4,27.4,16,13.8
11,9,2016,28.4,30.4,30.25,107.8,115,128.8,76.2,81,40.4,36,158,131.5,89.8,88,93.4,74.6,55.6,220,17.4,27.4,16,14.2
12,9,2016,28.4,30.4,30.25,108,117.8,128.2,77.4,81,40.4,36,158,131.5,89.8,88,93.4,74.6,55.6,220,17.4,25.6,15.6,14.2
13,9,2016,28.4,30.4,30.25,108,117,128.2,77.4,81,40.4,36,158,131.5,89.8,88,93.4,74.6,55.6,220,17.4,25.8,15.8,15.2
14,9,2016,28.8,30.4,30.25,108.4,117.4,127.2,77.8,81,40.2,36,158,131.5,89.8,88,93.4,74.6,55.6,220,17.4,25.4,15.8,16
15,9,2016,29,30.4,30.25,108.4,117.4,126,77.8,81,40.2,36,158,131.5,89.8,88,93.4,74.6,55.6,220,17.4,24.8,16.6,15.4
17,9,2016,29,30.6,30.25,108.8,117.4,126,77.8,81,40.2,36,156.6,131.5,92.4,88,93.4,74.6,55.6,220,17.4,25.6,15.2,15.8
18,9,2016,29,30.6,30.25,108.8,117.4,126,77.8,81,40.2,36,156.6,131.5,92.4,88,93.4,74.6,55.6,220,17.4,25.6,15.2,15.8
19,9,2016,29.4,30.6,30.25,110.6,120.6,124.6,78.8,82,40,36,156.6,131.5,92.4,88,93.4,74.6,55.2,220,17.4,25.4,15.8,15.6
20,9,2016,29.6,30.6,30.25,111.2,120.6,124.6,78.8,82.5,40,36,156,131.5,92.6,88,93.4,74.6,55.2,220,17.4,25.4,15.4,15.4
21,9,2016,29.8,30.8,30.25,112.8,121.2,123.6,79,82.5,40,36,156,131.5,92.6,88,93.4,74.6,54.6,220,17.4,25.4,15.2,15.8
22,9,2016,29.75,30.75,29.67,112.25,120.25,122.5,78.25,82.5,40.25,35.75,151.25,131.5,94,88,93.25,74.5,55.75,220,17.5,24.75,15.5,14.75
23,9,2016,29.8,30.8,30.25,113,121.6,122.8,78.8,82,40,36,156.2,131.5,92.6,88,93.4,74.8,54.2,220,17.4,25.4,14.8,14.8
24,9,2016,29.8,30.8,30.25,113,120.6,122,78.2,82,40.2,36,155.8,131.5,92,88,93.2,74,54.2,220,17.4,25.2,15.4,14.6
25,9,2016,29.8,30.8,30.25,112.6,120,121.8,78,82,40.2,36,155.8,131.5,91.6,88,93.2,73.8,54.2,220,17.4,25.4,16.2,15.2
26,9,2016,29.8,30.8,30.25,112.8,119.8,122.2,78,83,40.4,36,155.8,131.5,91.4,88,93.2,73.8,54.2,220,17.4,25.2,16.4,14.6
27,9,2016,30.2,30.6,30.25,112.8,120.2,122,77.4,81,40.6,36,155.8,131.5,91.4,88,93.2,73.8,54.2,220,17.4,24.4,16.4,15
28,9,2016,30.2,30.6,30.25,114.6,120.4,121.8,77.4,80.5,40.6,36,155.8,131.5,91,88,93.2,73.4,54.2,220,17.4,24.4,16.8,15.6
29,9,2016,30.2,30.6,30.25,115.2,120.8,122.2,77.8,80.5,40.6,36,155.6,131.5,91.2,88,92.6,73.2,54.2,220,17.4,24,16.8,15.8
30,9,2016,30.2,30.6,30.25,115.2,120.8,122.2,77.8,80.5,40.6,36,155.6,131.5,91.2,88,92.6,73.2,54.2,220,17.4,23.6,16.6,16
1,10,2016,30.2,30.6,30.25,115.2,120.8,122.2,77.8,80.5,40.6,36,155.6,131.5,91.2,88,92.6,73.2,54.2,220,17.4,23.6,16.6,16
2,10,2016,30.2,30.6,30.25,115.4,120.8,122.2,77.8,80.5,40.6,36,155.6,131.5,91.2,88,92.6,73.2,54.2,220,17.4,23.6,16.6,16.6
3,10,2016,30.2,30.6,30.25,116.4,120.8,122.2,78.2,80.5,40.8,36,155.6,131.5,91,88,92.4,73.2,53.8,220,17.4,23.8,16.6,17.6
4,10,2016,30.2,30.6,30.25,117,121.2,122.2,78.2,80.5,41,36,155.6,131.5,91,88,92.2,73.2,53.8,220,17.4,24.6,16.6,18.6
5,10,2016,30.4,30.6,30.25,118,121.2,121.6,78.2,80.5,41,36,155,131.5,91,88,92.4,72,53.8,220,17.4,24.6,16.2,19.4
6,10,2016,30.4,30.6,30.25,118,121.6,121.8,78.2,80.5,41,36,155.4,131.5,90.8,88,92.4,71,53.8,220,17.4,24.6,16,19
7,10,2016,30.4,30.6,30.25,118.6,121.6,122,78.2,80.5,40.8,36,155.4,131.5,90.8,88,92.4,71,53.8,220,17.4,24.6,16,19
8,10,2016,30.4,30.6,30.25,119.4,121.6,122,78.2,80.5,40.8,36,155.4,131.5,90.8,88,92.4,71,53.8,220,17.4,24.6,16.2,19.6
9,10,2016,30.4,30.6,30.25,119.4,121.6,122,78.2,80.5,40.8,36,155.4,131.5,90.8,88,92.4,71,53.8,220,17.4,24.2,16.4,19.2
10,10,2016,30.4,30.6,30.25,119.4,121.2,121.8,78.2,80.5,40.6,36,155.4,131.5,90.8,88,92.4,71,53.8,220,17.4,24.2,16.4,19
11,10,2016,30.4,30.6,30.25,119.8,121.2,121.4,78.2,80.5,40.6,36,155.4,131.5,90.8,88,92.4,71,53.8,220,17.4,24.2,16.2,17.8
12,10,2016,30.4,30.6,30.25,120.2,121.2,121.4,78.2,80.5,40.6,36,155.4,131.5,90.8,88,92.4,71,53.8,220,17.4,24.2,16.2,17.4
13,10,2016,30.4,31,30.75,121,121.6,121.4,78.2,80.5,40.6,36,155.4,131.5,90.2,88,92.4,70.8,53.8,220,17.4,24.6,16.4,15.8
14,10,2016,30.4,31,30.75,121,121.6,121.4,78.2,80.5,40.8,36,155.4,131.5,90.2,88,92.4,70.8,53.8,220,17.4,24.2,16.4,15.6
15,10,2016,30.4,31,30.75,121,121.6,121.4,78.2,80.5,40.8,36,155.4,131.5,90.2,88,92.4,70.8,53.8,220,17.4,24.6,16.6,15.8
16,10,2016,30.4,31,30.75,121,121.6,121.4,78.2,80.5,40.8,36,155.4,131.5,90.2,88,92.4,70.8,53.8,220,17.4,24.6,16.6,15.8
17,10,2016,30.4,31,31.25,122,121.2,121,77.6,78.5,41,36,155.4,131.5,90.2,88,92.4,70.8,53.8,220,17.4,24.6,16.2,15.4
18,10,2016,30.4,30.6,30.75,124.6,120.2,121,77.6,78.5,41,36,155.4,131.5,90.8,88,92.6,70,53.2,220,17.4,24.2,16.2,15
19,10,2016,30.6,30.6,30.75,125.6,119.2,120.4,77.6,78.5,41,36,155.4,131.5,90.2,88,93.4,70.6,53.6,220,17.4,25.2,16.4,13.6
20,10,2016,30.6,30.6,30.75,126.2,119.2,120.4,77.6,78.5,41,36,155.4,131.5,90.2,88,93.4,70.6,53.6,220,17.4,25.2,16.2,13
21,10,2016,30.8,30.6,30.75,128.4,119.2,119.8,77.6,78.5,41.2,36,155.4,131.5,90.2,88,93.4,70.6,53.6,220,17.4,24.8,16.4,12.4
22,10,2016,31,30.25,31,128.5,118.25,116,76.75,72,40.75,35.75,157.25,126,87.5,88,93.5,71.25,52.5,220,17.25,25.25,16.75,12.25
23,10,2016,31,30.25,31,128.5,118.25,116,76.75,72,40.75,35.75,157.25,126,87.5,88,93.5,71.25,52.5,220,17.25,24.25,15.5,11.75
24,10,2016,30.8,30.6,30.75,130.6,119.2,119,77.6,78.5,41,36,155.4,131.5,90.2,88,93.4,70.6,53.2,220,17.4,23.6,15.4,11.6
25,10,2016,30.8,30.6,30.75,132,118.8,118,77,78.5,41,36,155.4,131.5,90,88,93.4,70.6,54,220,17.4,23.2,15.4,11.6
26,10,2016,30.8,30.6,30.5,134,118.8,116.6,77.4,79,41,36,155.4,131.5,93.5,88,93.4,69.8,54,220,17.4,22.2,15.4,12.6
27,10,2016,30.8,30.6,30.5,134,118,116.6,77.4,79,41,36,155.4,131.5,93.5,88,93.4,69.8,54.2,220,17.4,22.2,15.4,12.6
28,10,2016,30.8,30.6,30.5,134,118,116.6,77.4,79,41,36,155.4,131.5,90,88,93.4,69.8,54.2,220,17.4,23,15.4,13
29,10,2016,30,32,30,136,121,126,80,86,43,37,148,137,101,85.5875,93,68,61,220,18,22,15,15
30,10,2016,30.5,31,29.5,133,120.5,120.5,79,86,41.5,35.5,149.5,137,97,83.65636364,94,68.5,58,220,17.5,23.5,15,14
31,10,2016,30.8,30.6,30.5,135,118.4,116.2,77,79,41,36,155.8,131.5,90,88,93.4,69.8,54.2,220,17.4,22.6,14.8,12.4
1,11,2016,30.8,30.6,30.5,135,118.4,116.2,77,79,41,36,155.8,131.5,90,88,93.4,69.8,54.2,220,17.4,22.4,14.8,12
2,11,2016,30.8,30.6,30.5,135.6,118,116.2,75.4,79,41,36,154.8,131.5,90,88,93.4,69.8,52.2,220,17.4,22.4,14.4,11.2
3,11,2016,30.8,30.6,30.5,135.6,118,116.2,75.4,79,40.8,36,154.8,131.5,90,88,93.4,69.8,52.2,220,17.4,23,14.4,10.4
4,11,2016,30.8,30.6,30.5,136.2,118,116,75.4,79,40.8,36,154.8,131.5,90,88,93.4,69.8,52.2,220,17.4,24.2,15,10.8
5,11,2016,30.8,30.6,30.5,136.2,118,116,75.4,79,40.8,36,154.8,131.5,90,88,93.4,69.8,52.2,220,17.4,24.2,14.8,11
6,11,2016,30.8,30.6,30.5,136.2,118,116,75.4,79,40.8,36,154.8,131.5,90,88,93.4,69.8,52.2,220,17.4,24.2,14.8,11
7,11,2016,30.8,30.6,30.5,136.2,118,116,75.4,79,40.8,36,154.8,131.5,90,88,93.4,69.8,52.2,220,17.4,24.2,14.6,10.8
8,11,2016,30.8,30.6,30.25,136,118.4,116,76,78.5,40.6,36,154.6,131.5,90,88,93.4,69.6,52.2,220,17.4,23.8,14.8,9.6
9,11,2016,31.2,30.6,30.5,136,117.8,116,75.4,77.5,40.8,36,154,131.5,90,88,93.4,69.6,52.2,220,17.4,23.8,14.8,9.6
10,11,2016,31.2,30.6,30.5,136,117.8,116,75.4,77.5,40.8,36,154,131.5,90,88,93.4,69.6,52.2,220,17.4,23.4,14.8,9.2
11,11,2016,31.4,30.6,30.5,135.6,117.8,116,75.8,77.5,40.8,36,154,131.5,90,88,93.4,69.6,52,220,17.4,23,14.8,9
12,11,2016,31.4,30.6,30.5,135.6,117.8,116,75.8,77.5,40.8,36,154,131.5,90,88,93.4,69.6,52,220,17.4,23,14.8,9.2
13,11,2016,31.4,30.6,30.5,135.6,117.4,116,75.8,77.5,40.8,36,154,131.5,90,88,93.4,69.6,52,220,17.4,23,14.8,9.2
14,11,2016,31.4,30.6,30.5,135.6,117.4,116,75.8,77.5,40.8,36,154,131.5,90,88,93.4,69.6,52,220,17.4,24,16,9.4
15,11,2016,31.4,30.6,30.5,135.6,117.4,115.4,75.8,77.5,40.8,36,154,131.5,90,88,93.4,70,52,220,17.4,24,15.8,9.4
16,11,2016,31.8,30.2,30.25,135.4,116.6,114.8,75.2,76.5,40.8,36,154,131.5,90,88,93.4,70.8,51.6,220,17.4,23.8,16.4,9.4
17,11,2016,31.8,30.2,30.25,135.4,116.6,114.8,75.2,76.5,40.8,36,154,131.5,90,88,93.4,70.8,51.6,220,17.4,24.4,16.4,9.4
18,11,2016,31.8,30.2,30.25,135.4,116.6,114.8,75.2,76.5,40.8,36,154,131.5,90,88,93.4,70.8,51.6,220,17.4,24.4,16.4,9
19,11,2016,32,30.25,30.25,135,117,115.5,75,76.5,41,36.25,153.25,131.5,88.5,88,93.25,70.5,52,220,17.5,24.75,16.25,9.5
20,11,2016,31.8,30.2,30.25,135,116.6,114.8,75.2,76.5,40.8,36,154,131.5,90,88,93.4,70.8,51.6,220,17.4,24.4,16.4,9.2
21,11,2016,31.8,30.2,30.25,135,116,114.2,75.2,76.5,40.8,36,149.6,131.5,90,88,93.4,70.6,51.6,220,17.4,24.4,16.4,8.6
22,11,2016,31.8,30.2,30.25,134,116,113.6,74.8,76.5,40.8,36,151.4,131.5,90,88,93.4,70.8,51.6,220,17.4,24.8,16.4,8.6
23,11,2016,31.8,30.4,30.25,134.6,115.2,112.8,74.4,75,40.8,36,151,131.5,90,88,93.4,71.2,51.4,220,17.4,24.2,16.4,8.6
24,11,2016,31.8,30.4,30.5,133.6,114.8,113.2,74.8,75,40.8,36,151.6,131.5,90,88,93.4,71.2,51.4,220,17.4,23.8,16,8
25,11,2016,31.8,30.4,30.5,133.6,114.8,113.2,74.8,75,40.8,36,151.6,131.5,90,88,93.4,71.2,51.4,220,17.4,23.8,16.2,8
26,11,2016,31.8,30.4,30.5,133.6,114.8,113.2,74.8,75,40.8,36,151.6,131.5,90,88,93.4,71.2,51.4,220,17.4,24.2,16.4,8.2
27,11,2016,31.8,30.4,30.5,133.6,114.8,113.2,74.8,75,40.8,36,152.2,131.5,90,88,93.4,71.2,51.4,220,17.4,24.2,16.4,8.2
28,11,2016,31.8,30.4,30.75,132.8,114.8,111.8,74.8,75,40.8,36,152.2,131.5,93.5,88,93.4,71.2,51.4,220,17.4,23.4,16.2,8.4
29,11,2016,31.8,30.4,30.75,133.2,113.6,111,74.8,76,40.8,36,151.8,131.5,93.5,88,93.4,71.2,51.8,220,17.4,23.4,16,8.8
30,11,2016,32.2,30.4,30.75,132,113.2,110.8,74.8,76,40.8,36,151.8,131.5,90,88,93.6,71.4,52.6,220,17.4,22,16.4,9
1,12,2016,32.2,30.4,30.75,132,113.2,110.8,74.8,76,40.8,36,151.8,131.5,90,88,93.6,71.4,52,220,17.4,22,16,9.2
2,12,2016,32.2,30.4,30.75,132,113.2,110.8,74.8,76,40.8,36,151.8,131.5,90,88,93.6,71.4,52,220,17.4,22.6,16,9.6
3,12,2016,32.2,30.4,30.75,132,113,110.8,74.8,76,40.8,36,151.8,131.5,90,88,93.6,71.4,52,220,17.4,22.6,16,9.4
4,12,2016,32.2,30.4,30.75,132,113,110.8,74.8,76,40.8,36,151.8,131.5,90,88,93.6,71.4,52,220,17.4,22.6,16.2,10
5,12,2016,32.2,30.4,30.75,132,111,110.8,74.4,76,40.8,36,151.8,131.5,90,88,93.6,71.8,52,220,17.4,22.8,16,9.6
7,12,2016,32.2,30.6,30.75,132,111,110.8,74.4,76,40.8,36,151.2,131.5,90,88,93.4,72.2,52,220,17.4,22.8,18.4,14
8,12,2016,32,30.6,30.75,131.8,110.6,110.8,74.4,76,40.8,36,151.2,131.5,90,88,93.4,72.2,51.2,220,17.4,23,18.2,14
9,12,2016,32,30.6,30.75,132.2,109.6,109.6,74.4,76,40.8,36,151.2,131.5,90,88,93.4,72.4,51.2,220,17.4,23,16.6,11.2
10,12,2016,32,30.6,30.75,132.2,109.6,109.6,74.4,76,40.8,36,151.2,131.5,90,88,93.4,72.4,51.6,220,17.4,23,16.2,10.4
